snapshot_month,lecturer_id,lecturer_name,faculty_code,faculty_name,scopus_author_id,publication_count_total,citation_count_total,h_index,publication_delta_month,citation_delta_month,api_status,notes
2026-02,FH_TORIK_ABDUL_AZIZ_WIBOWO_M_H,"TORIK ABDUL AZIZ WIBOWO, M.H.",FH,,,0,0,0,0,0,IMPORTED,
2026-03,FH_TORIK_ABDUL_AZIZ_WIBOWO_M_H,"TORIK ABDUL AZIZ WIBOWO, M.H.",FH,,,0,0,0,0,0,IMPORTED,
2026-01,FH_TRIYA_INDRA_RAHMAWAN_S_H_M_H,"TRIYA INDRA RAHMAWAN, S.H., M.H.",FH,,,0,0,0,,,IMPORTED,
2026-02,FH_TRIYA_INDRA_RAHMAWAN_S_H_M_H,"TRIYA INDRA RAHMAWAN, S.H., M.H.",FH,,,0,0,0,0,0,IMPORTED,
2026-03,FH_TRIYA_INDRA_RAHMAWAN_S_H_M_H,"TRIYA INDRA RAHMAWAN, S.H., M.H.",FH,,,0,0,0,0,0,IMPORTED,
2026-01,FH_TRI_WIDIASTUTI_M_H,"TRI WIDIASTUTI, M.H.",FH,,,0,0,0,,,IMPORTED,
2026-02,FH_TRI_WIDIASTUTI_M_H,"TRI WIDIASTUTI, M.H.",FH,,,0,0,0,0,0,IMPORTED,
2026-03,FH_TRI_WIDIASTUTI_M_H,"TRI WIDIASTUTI, M.H.",FH,,,0,0,0,0,0,IMPORTED,
2026-01,FH_ZULFIQAR_BHISMA_PUTRA_ROZI_S_H_M_H,"ZULFIQAR BHISMA PUTRA ROZI, S.H., M.H.",FH,,,0,0,0,,,IMPORTED,
2026-02,FH_ZULFIQAR_BHISMA_PUTRA_ROZI_S_H_M_H,"ZULFIQAR BHISMA PUTRA ROZI, S.H., M.H.",FH,,,0,0,0,0,0,IMPORTED,
2026-03,FH_ZULFIQAR_BHISMA_PUTRA_ROZI_S_H_M_H,"ZULFIQAR BHISMA PUTRA ROZI, S.H., M.H.",FH,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_ALI_MASKUR_S_AP_M_A_M_AP,"ALI MASKUR, S.AP., M.A., M.AP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_ALI_MASKUR_S_AP_M_A_M_AP,"ALI MASKUR, S.AP., M.A., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_ALI_MASKUR_S_AP_M_A_M_AP,"ALI MASKUR, S.AP., M.A., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_DETHA_ALFRIAN_FAJRI_S_AB_M_M,"DETHA ALFRIAN FAJRI, S.AB., M.M.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_DETHA_ALFRIAN_FAJRI_S_AB_M_M,"DETHA ALFRIAN FAJRI, S.AB., M.M.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_DETHA_ALFRIAN_FAJRI_S_AB_M_M,"DETHA ALFRIAN FAJRI, S.AB., M.M.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_DRS_ROMULA_ADIONO_M_AP,"Drs. ROMULA ADIONO, M.AP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_DRS_ROMULA_ADIONO_M_AP,"Drs. ROMULA ADIONO, M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_DRS_ROMULA_ADIONO_M_AP,"Drs. ROMULA ADIONO, M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_DR_EKO_NURHAJI_PURNOMO_S_PD_M_PD,"Dr. EKO NURHAJI PURNOMO, S.Pd., M.Pd.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_DR_EKO_NURHAJI_PURNOMO_S_PD_M_PD,"Dr. EKO NURHAJI PURNOMO, S.Pd., M.Pd.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_DR_EKO_NURHAJI_PURNOMO_S_PD_M_PD,"Dr. EKO NURHAJI PURNOMO, S.Pd., M.Pd.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_DR_IKE_WANUSMAWATIE_S_SOS_MAP,"Dr. IKE WANUSMAWATIE, S.Sos., MAP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_DR_IKE_WANUSMAWATIE_S_SOS_MAP,"Dr. IKE WANUSMAWATIE, S.Sos., MAP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_DR_IKE_WANUSMAWATIE_S_SOS_MAP,"Dr. IKE WANUSMAWATIE, S.Sos., MAP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_DR_KHUROTIN_ANGGRAENI_S_PD_I_M_PD_I,"Dr. KHUROTIN ANGGRAENI, S.Pd.I., M.Pd.I.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_DR_KHUROTIN_ANGGRAENI_S_PD_I_M_PD_I,"Dr. KHUROTIN ANGGRAENI, S.Pd.I., M.Pd.I.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_DR_KHUROTIN_ANGGRAENI_S_PD_I_M_PD_I,"Dr. KHUROTIN ANGGRAENI, S.Pd.I., M.Pd.I.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_DR_RACHMA_PUTRI_KASIMBARA_S_PD_M_PD,"Dr. RACHMA PUTRI KASIMBARA, S.Pd., M.Pd.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_DR_RACHMA_PUTRI_KASIMBARA_S_PD_M_PD,"Dr. RACHMA PUTRI KASIMBARA, S.Pd., M.Pd.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_DR_RACHMA_PUTRI_KASIMBARA_S_PD_M_PD,"Dr. RACHMA PUTRI KASIMBARA, S.Pd., M.Pd.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_DR_TRISNAWATI_S_SOS_M_AP,"Dr.TRISNAWATI, S.Sos., M.AP.,",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_DR_TRISNAWATI_S_SOS_M_AP,"Dr.TRISNAWATI, S.Sos., M.AP.,",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_DR_TRISNAWATI_S_SOS_M_AP,"Dr.TRISNAWATI, S.Sos., M.AP.,",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_IKE_ARNI_NOVENTI_S_AP_M_AP,"IKE ARNI NOVENTI, S.AP., M.AP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_IKE_ARNI_NOVENTI_S_AP_M_AP,"IKE ARNI NOVENTI, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_IKE_ARNI_NOVENTI_S_AP_M_AP,"IKE ARNI NOVENTI, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_IN_AMUL_WAFI_S_PDI_M_ED,"IN`AMUL WAFI, S.Pdi., M.Ed.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_IN_AMUL_WAFI_S_PDI_M_ED,"IN`AMUL WAFI, S.Pdi., M.Ed.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_IN_AMUL_WAFI_S_PDI_M_ED,"IN`AMUL WAFI, S.Pdi., M.Ed.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_LAYYIN_NAFISA_ARIFIN_B_B_A_M_SC,"LAYYIN NAFISA ARIFIN, B.B.A., M.Sc.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_LAYYIN_NAFISA_ARIFIN_B_B_A_M_SC,"LAYYIN NAFISA ARIFIN, B.B.A., M.Sc.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_LAYYIN_NAFISA_ARIFIN_B_B_A_M_SC,"LAYYIN NAFISA ARIFIN, B.B.A., M.Sc.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_MARTINA_PURWANING_DIAH_S_AP_M_AP,"MARTINA PURWANING DIAH, S.AP., M.AP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_MARTINA_PURWANING_DIAH_S_AP_M_AP,"MARTINA PURWANING DIAH, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_MARTINA_PURWANING_DIAH_S_AP_M_AP,"MARTINA PURWANING DIAH, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_MOCH_FIKRIANSYAH_WICAKSONO_S_IIP_M_A,"MOCH. FIKRIANSYAH WICAKSONO, S.IIP., M.A.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_MOCH_FIKRIANSYAH_WICAKSONO_S_IIP_M_A,"MOCH. FIKRIANSYAH WICAKSONO, S.IIP., M.A.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_MOCH_FIKRIANSYAH_WICAKSONO_S_IIP_M_A,"MOCH. FIKRIANSYAH WICAKSONO, S.IIP., M.A.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_MUHAMAD_CAHYO_WIDYO_SULISTYO_S_E_MBA,"MUHAMAD CAHYO WIDYO SULISTYO, S.E., MBA.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_MUHAMAD_CAHYO_WIDYO_SULISTYO_S_E_MBA,"MUHAMAD CAHYO WIDYO SULISTYO, S.E., MBA.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_MUHAMAD_CAHYO_WIDYO_SULISTYO_S_E_MBA,"MUHAMAD CAHYO WIDYO SULISTYO, S.E., MBA.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_MUHAMMAD_IMAM_AKBAR_HAIRI_S_IP_M_IP_PH_D,"MUHAMMAD IMAM AKBAR HAIRI, S.IP., M.IP., Ph.D.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_MUHAMMAD_IMAM_AKBAR_HAIRI_S_IP_M_IP_PH_D,"MUHAMMAD IMAM AKBAR HAIRI, S.IP., M.IP., Ph.D.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_MUHAMMAD_IMAM_AKBAR_HAIRI_S_IP_M_IP_PH_D,"MUHAMMAD IMAM AKBAR HAIRI, S.IP., M.IP., Ph.D.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_MUHAMMAD_OKTO_ADHITAMA_S_AP_M_AP,"MUHAMMAD OKTO ADHITAMA, S.AP., M.AP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_MUHAMMAD_OKTO_ADHITAMA_S_AP_M_AP,"MUHAMMAD OKTO ADHITAMA, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_MUHAMMAD_OKTO_ADHITAMA_S_AP_M_AP,"MUHAMMAD OKTO ADHITAMA, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_NOVA_ERLYASARI_S_E_M_SI,"NOVA ERLYASARI, S.E., M.Si.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_NOVA_ERLYASARI_S_E_M_SI,"NOVA ERLYASARI, S.E., M.Si.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_NOVA_ERLYASARI_S_E_M_SI,"NOVA ERLYASARI, S.E., M.Si.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_ONNI_MEIREZALDI_S_SOS_M_M,"ONNI MEIREZALDI, S.Sos., M.M.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_ONNI_MEIREZALDI_S_SOS_M_M,"ONNI MEIREZALDI, S.Sos., M.M.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_ONNI_MEIREZALDI_S_SOS_M_M,"ONNI MEIREZALDI, S.Sos., M.M.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_PROF_DR_DRS_KUSDI_DEA,"Prof. Dr. Drs. KUSDI, DEA.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_PROF_DR_DRS_KUSDI_DEA,"Prof. Dr. Drs. KUSDI, DEA.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_PROF_DR_DRS_KUSDI_DEA,"Prof. Dr. Drs. KUSDI, DEA.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_RENDRA_EKO_WISMANU_S_AP_M_AP,"RENDRA EKO WISMANU, S.AP., M.AP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_RENDRA_EKO_WISMANU_S_AP_M_AP,"RENDRA EKO WISMANU, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_RENDRA_EKO_WISMANU_S_AP_M_AP,"RENDRA EKO WISMANU, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_RIZKI_FITRIA_DEWI_SE_M_A,"RIZKI FITRIA DEWI, SE., M.A.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_RIZKI_FITRIA_DEWI_SE_M_A,"RIZKI FITRIA DEWI, SE., M.A.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_RIZKI_FITRIA_DEWI_SE_M_A,"RIZKI FITRIA DEWI, SE., M.A.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_SAFARUDIN_HISYAM_TUALEKA_S_TR_KOM_M_A_B,"SAFARUDIN HISYAM TUALEKA, S.Tr.Kom., M.A.B.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_SAFARUDIN_HISYAM_TUALEKA_S_TR_KOM_M_A_B,"SAFARUDIN HISYAM TUALEKA, S.Tr.Kom., M.A.B.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_SAFARUDIN_HISYAM_TUALEKA_S_TR_KOM_M_A_B,"SAFARUDIN HISYAM TUALEKA, S.Tr.Kom., M.A.B.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_SRI_SULASMIYATI_S_SOS_M_AP,"SRI SULASMIYATI, S.Sos., M.AP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_SRI_SULASMIYATI_S_SOS_M_AP,"SRI SULASMIYATI, S.Sos., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_SRI_SULASMIYATI_S_SOS_M_AP,"SRI SULASMIYATI, S.Sos., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_SUSILO_WATI_S_AP_M_AP,"SUSILO WATI, S.AP., M.AP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_SUSILO_WATI_S_AP_M_AP,"SUSILO WATI, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_SUSILO_WATI_S_AP_M_AP,"SUSILO WATI, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_SYLFIA_RIZZANA_S_AP_M_AP,"SYLFIA RIZZANA, S.AP., M.AP.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_SYLFIA_RIZZANA_S_AP_M_AP,"SYLFIA RIZZANA, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_SYLFIA_RIZZANA_S_AP_M_AP,"SYLFIA RIZZANA, S.AP., M.AP.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_WINDA_FASHIHAH_S_PD_M_M,"WINDA FASHIHAH, S.Pd., M.M.",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_WINDA_FASHIHAH_S_PD_M_M,"WINDA FASHIHAH, S.Pd., M.M.",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_WINDA_FASHIHAH_S_PD_M_M,"WINDA FASHIHAH, S.Pd., M.M.",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIA_ZAKI_ALIF_RAMADHANI_S_PAR_M_PAR,"ZAKI ALIF RAMADHANI, S.Par., M.Par..",FIA,,,0,0,0,,,IMPORTED,
2026-02,FIA_ZAKI_ALIF_RAMADHANI_S_PAR_M_PAR,"ZAKI ALIF RAMADHANI, S.Par., M.Par..",FIA,,,0,0,0,0,0,IMPORTED,
2026-03,FIA_ZAKI_ALIF_RAMADHANI_S_PAR_M_PAR,"ZAKI ALIF RAMADHANI, S.Par., M.Par..",FIA,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_AGUS_BUDI_CAHYONO_S_PD_M_LT,"AGUS BUDI CAHYONO, S.Pd., M.Lt.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_AGUS_BUDI_CAHYONO_S_PD_M_LT,"AGUS BUDI CAHYONO, S.Pd., M.Lt.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_AGUS_BUDI_CAHYONO_S_PD_M_LT,"AGUS BUDI CAHYONO, S.Pd., M.Lt.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_AJI_PRASETYA_WAHYU_UTAMA_S_ANT_M_A,"AJI PRASETYA WAHYU UTAMA, S.Ant., M.A.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_AJI_PRASETYA_WAHYU_UTAMA_S_ANT_M_A,"AJI PRASETYA WAHYU UTAMA, S.Ant., M.A.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_AJI_PRASETYA_WAHYU_UTAMA_S_ANT_M_A,"AJI PRASETYA WAHYU UTAMA, S.Ant., M.A.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_ALIFFIA_RACHMAWATI_S_S_M_LI,"ALIFFIA RACHMAWATI, S.S., M.Li.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_ALIFFIA_RACHMAWATI_S_S_M_LI,"ALIFFIA RACHMAWATI, S.S., M.Li.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_ALIFFIA_RACHMAWATI_S_S_M_LI,"ALIFFIA RACHMAWATI, S.S., M.Li.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_ANANDYA_ASPRILLIA_S_S_M_A,"ANANDYA ASPRILLIA, S.S., M.A.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_ANANDYA_ASPRILLIA_S_S_M_A,"ANANDYA ASPRILLIA, S.S., M.A.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_ANANDYA_ASPRILLIA_S_S_M_A,"ANANDYA ASPRILLIA, S.S., M.A.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_ARCCI_TUSITA_S_S_M_HUM,"ARCCI TUSITA, S.S., M.Hum.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_ARCCI_TUSITA_S_S_M_HUM,"ARCCI TUSITA, S.S., M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_ARCCI_TUSITA_S_S_M_HUM,"ARCCI TUSITA, S.S., M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_ARIS_SISWANTI_S_S_M_PD,"ARIS SISWANTI, S.S., M.Pd.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_ARIS_SISWANTI_S_S_M_PD,"ARIS SISWANTI, S.S., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_ARIS_SISWANTI_S_S_M_PD,"ARIS SISWANTI, S.S., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_ARY_BUDIYANTO_S_S_M_A,"ARY BUDIYANTO, S.S., M.A.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_ARY_BUDIYANTO_S_S_M_A,"ARY BUDIYANTO, S.S., M.A.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_ARY_BUDIYANTO_S_S_M_A,"ARY BUDIYANTO, S.S., M.A.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_A_SYARIFUDDIN_ROHMAN_S_PD_M_PD,"A. SYARIFUDDIN ROHMAN, S.Pd., M.Pd.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_A_SYARIFUDDIN_ROHMAN_S_PD_M_PD,"A. SYARIFUDDIN ROHMAN, S.Pd., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_A_SYARIFUDDIN_ROHMAN_S_PD_M_PD,"A. SYARIFUDDIN ROHMAN, S.Pd., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DEWI_PUSPITASARI_S_PD_M_HUM,"DEWI PUSPITASARI, S.Pd., M.Hum.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DEWI_PUSPITASARI_S_PD_M_HUM,"DEWI PUSPITASARI, S.Pd., M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DEWI_PUSPITASARI_S_PD_M_HUM,"DEWI PUSPITASARI, S.Pd., M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DIAH_AYU_WULAN_S_S_M_PD,"DIAH AYU WULAN, S.S., M.Pd.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DIAH_AYU_WULAN_S_S_M_PD,"DIAH AYU WULAN, S.S., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DIAH_AYU_WULAN_S_S_M_PD,"DIAH AYU WULAN, S.S., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DIAN_NOVITA_DEWI_S_PD_M_LI,"DIAN NOVITA DEWI, S.Pd., M.Li.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DIAN_NOVITA_DEWI_S_PD_M_LI,"DIAN NOVITA DEWI, S.Pd., M.Li.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DIAN_NOVITA_DEWI_S_PD_M_LI,"DIAN NOVITA DEWI, S.Pd., M.Li.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DRA_ELISABETH_WOROBROTO_PURWANINGRUM_M_LI,"Dra. ELISABETH WOROBROTO PURWANINGRUM, M.Li.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DRA_ELISABETH_WOROBROTO_PURWANINGRUM_M_LI,"Dra. ELISABETH WOROBROTO PURWANINGRUM, M.Li.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DRA_ELISABETH_WOROBROTO_PURWANINGRUM_M_LI,"Dra. ELISABETH WOROBROTO PURWANINGRUM, M.Li.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_AJI_SETYANTO_S_S_M_LITT,"Dr. AJI SETYANTO, S.S., M.Litt.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_AJI_SETYANTO_S_S_M_LITT,"Dr. AJI SETYANTO, S.S., M.Litt.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DR_AJI_SETYANTO_S_S_M_LITT,"Dr. AJI SETYANTO, S.S., M.Litt.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_DANY_ARDHIAN_S_PD_M_HUM,"Dr. DANY ARDHIAN, S.Pd., M.Hum.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_DANY_ARDHIAN_S_PD_M_HUM,"Dr. DANY ARDHIAN, S.Pd., M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DR_DANY_ARDHIAN_S_PD_M_HUM,"Dr. DANY ARDHIAN, S.Pd., M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_DRA_ISMI_PRIHANDARI_M_HUM,"Dr. Dra. ISMI PRIHANDARI, M.Hum.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_DRA_ISMI_PRIHANDARI_M_HUM,"Dr. Dra. ISMI PRIHANDARI, M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DR_DRA_ISMI_PRIHANDARI_M_HUM,"Dr. Dra. ISMI PRIHANDARI, M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_DRA_ROOSI_RUSMAWATI_M_SI,"Dr. Dra. ROOSI RUSMAWATI, M.Si.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_DRA_ROOSI_RUSMAWATI_M_SI,"Dr. Dra. ROOSI RUSMAWATI, M.Si.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DR_DRA_ROOSI_RUSMAWATI_M_SI,"Dr. Dra. ROOSI RUSMAWATI, M.Si.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_ENI_MAHARSI_S_S_M_A,"Dr. ENI MAHARSI, S.S., M.A.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_ENI_MAHARSI_S_S_M_A,"Dr. ENI MAHARSI, S.S., M.A.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DR_ENI_MAHARSI_S_S_M_A,"Dr. ENI MAHARSI, S.S., M.A.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_HIPOLITUS_KRISTOFORUS_KEWUEL_S_AG_M_HUM,"Dr. HIPOLITUS KRISTOFORUS KEWUEL, S.Ag., M.Hum.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_HIPOLITUS_KRISTOFORUS_KEWUEL_S_AG_M_HUM,"Dr. HIPOLITUS KRISTOFORUS KEWUEL, S.Ag., M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DR_HIPOLITUS_KRISTOFORUS_KEWUEL_S_AG_M_HUM,"Dr. HIPOLITUS KRISTOFORUS KEWUEL, S.Ag., M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_IDA_PUJI_LESTARI_S_PD_M_PD,"Dr. IDA PUJI LESTARI, S.Pd., M.Pd.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_IDA_PUJI_LESTARI_S_PD_M_PD,"Dr. IDA PUJI LESTARI, S.Pd., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DR_IDA_PUJI_LESTARI_S_PD_M_PD,"Dr. IDA PUJI LESTARI, S.Pd., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_MOH_HASBULLAH_ISNAINI_S_PD_M_PD,"Dr. MOH. HASBULLAH ISNAINI , S.Pd., M.Pd.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_MOH_HASBULLAH_ISNAINI_S_PD_M_PD,"Dr. MOH. HASBULLAH ISNAINI , S.Pd., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DR_MOH_HASBULLAH_ISNAINI_S_PD_M_PD,"Dr. MOH. HASBULLAH ISNAINI , S.Pd., M.Pd.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_NADYA_INDA_SYARTANTI_S_S_M_SI,"Dr. NADYA INDA SYARTANTI, S.S., M.Si.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_NADYA_INDA_SYARTANTI_S_S_M_SI,"Dr. NADYA INDA SYARTANTI, S.S., M.Si.",FIB,,,0,0,0,0,0,IMPORTED,
2026-03,FIB_DR_NADYA_INDA_SYARTANTI_S_S_M_SI,"Dr. NADYA INDA SYARTANTI, S.S., M.Si.",FIB,,,0,0,0,0,0,IMPORTED,
2026-01,FIB_DR_SIGIT_PRAWOTO_S_PD_M_HUM,"Dr. SIGIT PRAWOTO, S.Pd., M.Hum.",FIB,,,0,0,0,,,IMPORTED,
2026-02,FIB_DR_SIGIT_PRAWOTO_S_PD_M_HUM,"Dr. SIGIT PRAWOTO, S.Pd., M.Hum.",FIB,,,0,0,0,0,0,IMPORTED,
